"SourceFile","identifiant","type_formation","filiere","date_diplome"
"5","1903737113808890","Formation initiale (hors apprentissage)","Informatique et Gestion (IG)",2019
"5","1783101100330830","Formation initiale (hors apprentissage)","Informatique et Gestion (IG)",2020
"5","1775956035087940","Formation initiale (hors apprentissage)","Informatique et Gestion (IG)",2019
"5","1776695289443830","Formation initiale (hors apprentissage)","Informatique et Gestion (IG)",2019
"5","1875338208591610","Formation initiale (hors apprentissage)","Microélectronique Et Automatique (MEA)",2020
"5","1783551670946510","Sous contrat de professionalisation","Génie Biologique et Agroalimentaires (GBA)",2020
"5","1789312659404240","Formation initiale (hors apprentissage)","Microélectronique Et Automatique (MEA)",2019
"5","1775956183971460","Formation initiale (hors apprentissage)","Microélectronique Et Automatique (MEA)",2021
"5","1868316566164700","Formation initiale (hors apprentissage)","Informatique et Gestion (IG)",2020
"5","1783103733628220","Sous contrat de professionalisation","Génie Biologique et Agroalimentaires (GBA)",2021
"5","1767189237562980","Formation initiale (hors apprentissage)","Informatique et Gestion (IG)",2021
"5","1767190072349610","Formation initiale (hors apprentissage)","Informatique et Gestion (IG)",2019
"5","1788692349445630","Sous contrat d'apprentissage","Mécanique Structures Industrielles (MSI - apprentissage)",2021
"5","1798751286695650","Formation initiale (hors apprentissage)","Génie Biologique et Agroalimentaires (GBA)",2020
"5","1798529116465000","Formation initiale (hors apprentissage)","Mécanique et Interactions (MI)",2020
"5","1888522643587690","Formation initiale (hors apprentissage)","Microélectronique Et Automatique (MEA)",2021
"5","1782855605718390","Formation initiale (hors apprentissage)","Sciences et Technologies de l'Eau (STE)",2021
"5","1793838194820330","Sous contrat de professionalisation","Génie Biologique et Agroalimentaires (GBA)",2021
"5","1789312883296570","Formation initiale (hors apprentissage)","Mécanique et Interactions (MI)",2019
"5","1766817679604640","Formation initiale (hors apprentissage)","Informatique et Gestion (IG)",2019
"5","1782332281044560","Formation initiale (hors apprentissage)","Informatique et Gestion (IG)",2020
"5","1775951427991600","Formation initiale (hors apprentissage)","Informatique et Gestion (IG)",2019
"5","1798487223450180","Formation initiale (hors apprentissage)","Informatique et Gestion (IG)",2021
"5","1775484945550200","Formation initiale (hors apprentissage)","Informatique et Gestion (IG)",2021
"5","1782529546349580","Formation initiale (hors apprentissage)","Informatique et Gestion (IG)",2021
"5","1789078846345770","Sous contrat d'apprentissage","Eau et Génie Civil (EGC - apprentissage)",2019
"5","1782336774782570","Sous contrat de professionalisation","Génie Biologique et Agroalimentaires (GBA)",2019
"5","1783165143274690","Formation initiale (hors apprentissage)","Informatique et Gestion (IG)",2020
"5","1776391941006830","Formation initiale (hors apprentissage)","Informatique et Gestion (IG)",2021
"5","1793746565145920","Formation initiale (hors apprentissage)","Sciences et Technologies de l'Eau (STE)",2021
"5","1767190347040890","Formation initiale (hors apprentissage)","Sciences et Technologies de l'Eau (STE)",2021
"5","1783492828241480","Sous contrat de professionalisation","Génie Biologique et Agroalimentaires (GBA)",2019
"5","1799416697934880","Sous contrat d'apprentissage","Eau et Génie Civil (EGC - apprentissage)",2021
"5","1783173906162870","Sous contrat de professionalisation","Sciences et Technologies de l'Eau (STE)",2020
"5","1783164893041410","Formation initiale (hors apprentissage)","Sciences et Technologies de l'Eau (STE)",2019
"5","1868183009217370","Formation initiale (hors apprentissage)","Informatique et Gestion (IG)",2019
"5","1767473052660650","Formation initiale (hors apprentissage)","Informatique et Gestion (IG)",2020
"5","1783679029956290","Formation initiale (hors apprentissage)","Sciences et Technologies de l'Eau (STE)",2019
"5","1782336190254930","Formation initiale (hors apprentissage)","Informatique et Gestion (IG)",2021
"5","1789034148978410","Formation initiale (hors apprentissage)","Microélectronique Et Automatique (MEA)",2019
"5","1782332987613640","Sous contrat de professionalisation","Génie Biologique et Agroalimentaires (GBA)",2020
"5","1888692414711220","Formation initiale (hors apprentissage)","Génie Biologique et Agroalimentaires (GBA)",2020
"5","1794332615589610","Formation initiale (hors apprentissage)","Informatique et Gestion (IG)",2020
"5","1789139068559600","Formation initiale (hors apprentissage)","Matériaux (MAT)",2019
"5","1783298107756990","Formation initiale (hors apprentissage)","Matériaux (MAT)",2019
"5","1767638238509350","Formation initiale (hors apprentissage)","Informatique et Gestion (IG)",2020
"5","1783492764620720","Sous contrat de professionalisation","Sciences et Technologies de l'Eau (STE)",2020
"5","1868549207620240","Formation initiale (hors apprentissage)","Matériaux (MAT)",2021
"5","1876019048010090","Formation initiale (hors apprentissage)","Microélectronique Et Automatique (MEA)",2019
"5","1782650222754220","Formation initiale (hors apprentissage)","Microélectronique Et Automatique (MEA)",2020
"5","1788410899702870","Formation initiale (hors apprentissage)","Microélectronique Et Automatique (MEA)",2019
"5","1819583510851160","Formation initiale (hors apprentissage)","Microélectronique Et Automatique (MEA)",2019
"5","1793744501318270","Formation initiale (hors apprentissage)","Microélectronique Et Automatique (MEA)",2019
"5","1793840201791630","Formation initiale (hors apprentissage)","Microélectronique Et Automatique (MEA)",2021
"5","1775345181363770","Formation initiale (hors apprentissage)","Microélectronique Et Automatique (MEA)",2019
"5","1783103471503020","Formation initiale (hors apprentissage)","Sciences et Technologies de l'Eau (STE)",2019
"5","1789582948561450","Sous contrat d'apprentissage","Systèmes Embarqués (SE - apprentissage)",2019
"5","1794680914700640","Formation initiale (hors apprentissage)","Matériaux (MAT)",2019
"5","1782332211989640","Sous contrat d'apprentissage","Eau et Génie Civil (EGC - apprentissage)",2019
"5","1802929765219250","Sous contrat d'apprentissage","Eau et Génie Civil (EGC - apprentissage)",2020
"5","1875368405378050","Formation initiale (hors apprentissage)","Génie Biologique et Agroalimentaires (GBA)",2020
"5","1794775501410280","Formation initiale (hors apprentissage)","Microélectronique Et Automatique (MEA)",2021
"5","1798487137572260","Sous contrat d'apprentissage","Systèmes Embarqués (SE - apprentissage)",2019
"5","1788404604209070","Formation initiale (hors apprentissage)","Mécanique et Interactions (MI)",2021
"5","1898759980734680","Formation initiale (hors apprentissage)","Mécanique et Interactions (MI)",2021
"5","1767827955884560","Formation initiale (hors apprentissage)","Génie Biologique et Agroalimentaires (GBA)",2020
"5","1798887043449080","Formation initiale (hors apprentissage)","Mécanique et Interactions (MI)",2020
"5","1793840353484900","Formation initiale (hors apprentissage)","Sciences et Technologies de l'Eau (STE)",2020
"5","1783230237483370","Formation initiale (hors apprentissage)","Mécanique et Interactions (MI)",2021
"5","1788742303216740","Sous contrat d'apprentissage","Systèmes Embarqués (SE - apprentissage)",2021
"5","1782464491724120","Formation initiale (hors apprentissage)","Sciences et Technologies de l'Eau (STE)",2020
"5","1888404796843130","Formation initiale (hors apprentissage)","Sciences et Technologies de l'Eau (STE)",2019
"5","1756804883322830","Formation initiale (hors apprentissage)","Génie Biologique et Agroalimentaires (GBA)",2019
"5","1782917292365580","Sous contrat d'apprentissage","Eau et Génie Civil (EGC - apprentissage)",2019
"5","1789139009510230","Sous contrat d'apprentissage","Informatique et Gestion (IG)",2020
"5","1783101035691880","Formation initiale (hors apprentissage)","Informatique et Gestion (IG)",2021
"5","1794332318260460","Formation initiale (hors apprentissage)","Informatique et Gestion (IG)",2020
"5","1788522878921020","Formation initiale (hors apprentissage)","Informatique et Gestion (IG)",2021
"5","1768367709797230","Formation initiale (hors apprentissage)","Informatique et Gestion (IG)",2021
"5","1775570389894320","Formation initiale (hors apprentissage)","Matériaux (MAT)",2021
"5","1783483812349510","Formation initiale (hors apprentissage)","Sciences et Technologies de l'Eau (STE)",2019
"5","1782913436292900","Formation initiale (hors apprentissage)","Matériaux (MAT)",2019
"5","1783739565004950","Sous contrat de professionalisation","Sciences et Technologies de l'Eau (STE)",2021
"5","1788522988116180","Sous contrat de professionalisation","Matériaux (MAT)",2021
"5","1798760229023950","Formation initiale (hors apprentissage)","Microélectronique Et Automatique (MEA)",2021
"5","1789420509162880","Formation initiale (hors apprentissage)","Microélectronique Et Automatique (MEA)",2020
"5","1882331859661130","Formation initiale (hors apprentissage)","Informatique et Gestion (IG)",2020
"5","1783429213652130","Formation initiale (hors apprentissage)","Mécanique et Interactions (MI)",2019
"5","1768549796148560","Formation initiale (hors apprentissage)","Mécanique et Interactions (MI)",2019
"5","1799331658109160","Formation initiale (hors apprentissage)","Mécanique et Interactions (MI)",2021
"5","1788522822411880","Formation initiale (hors apprentissage)","Mécanique et Interactions (MI)",2020
"5","1793786767761630","Formation initiale (hors apprentissage)","Mécanique et Interactions (MI)",2020
"5","1783100980486340","Formation initiale (hors apprentissage)","Génie Biologique et Agroalimentaires (GBA)",2020
"5","1789312661031860","Formation initiale (hors apprentissage)","Mécanique et Interactions (MI)",2021
"5","1889078511389260","Formation initiale (hors apprentissage)","Mécanique et Interactions (MI)",2019
"5","1757247289876320","Formation initiale (hors apprentissage)","Mécanique et Interactions (MI)",2021
"5","1788913171551320","Formation initiale (hors apprentissage)","Mécanique et Interactions (MI)",2021
"5","1782459816293740","Formation initiale (hors apprentissage)","Génie Biologique et Agroalimentaires (GBA)",2019
"5","1789312665031830","Formation initiale (hors apprentissage)","Microélectronique Et Automatique (MEA)",2019
"5","1768549705709750","Formation initiale (hors apprentissage)","Mécanique et Interactions (MI)",2021
"5","1789470186881510","Formation initiale (hors apprentissage)","Mécanique et Interactions (MI)",2020
"5","1882745448964550","Sous contrat de professionalisation","Génie Biologique et Agroalimentaires (GBA)",2020
"5","1883100612690690","Sous contrat d'apprentissage","Eau et Génie Civil (EGC - apprentissage)",2019
"5","1776102217021450","Formation initiale (hors apprentissage)","Informatique et Gestion (IG)",2019
"5","1810646142455800","Formation initiale (hors apprentissage)","Informatique et Gestion (IG)",2019
"5","1788410839633600","Formation initiale (hors apprentissage)","Mécanique et Interactions (MI)",2019
"5","1782462472987090","Sous contrat de professionalisation","Génie Biologique et Agroalimentaires (GBA)",2020
"5","1794779523574010","Formation initiale (hors apprentissage)","Mécanique et Interactions (MI)",2020
"5","1875223040270390","Formation initiale (hors apprentissage)","Mécanique et Interactions (MI)",2019
"5","1876694874263880","Sous contrat de professionalisation","Mécanique et Interactions (MI)",2021
"5","1789139006721990","Formation initiale (hors apprentissage)","Mécanique et Interactions (MI)",2020
"5","1794680960843710","Formation initiale (hors apprentissage)","Mécanique et Interactions (MI)",2019
"5","1768183498866910","Sous contrat de professionalisation","Mécanique et Interactions (MI)",2020
"5","","","",NA
"5","1794680868627280","Sous contrat d'apprentissage","Systèmes Embarqués (SE - apprentissage)",2020
"5","1782336190229570","Formation initiale (hors apprentissage)","Microélectronique Et Automatique (MEA)",2019
"5","1782910985211080","Formation initiale (hors apprentissage)","Microélectronique Et Automatique (MEA)",2020
"5","1783101048445120","Formation initiale (hors apprentissage)","Microélectronique Et Automatique (MEA)",2019
"5","1776167061760460","Sous contrat d'apprentissage","Systèmes Embarqués (SE - apprentissage)",2020
"5","1789312773347730","Formation initiale (hors apprentissage)","Microélectronique Et Automatique (MEA)",2019
"5","1883173612006570","Sous contrat d'apprentissage","Systèmes Embarqués (SE - apprentissage)",2020
"5","1783165012690460","Formation initiale (hors apprentissage)","Mécanique et Interactions (MI)",2020
"5","1768183587449460","Formation initiale (hors apprentissage)","Mécanique et Interactions (MI)",2019
"5","1777070378739680","Formation initiale (hors apprentissage)","Microélectronique Et Automatique (MEA)",2019
"5","2083067306157760","Sous contrat de professionalisation","Mécanique et Interactions (MI)",2020
"5","1788523094979770","Formation initiale (hors apprentissage)","Mécanique et Interactions (MI)",2019
"5","1788753613143020","Sous contrat d'apprentissage","Systèmes Embarqués (SE - apprentissage)",2020
"5","1776106868424380","Formation initiale (hors apprentissage)","Mécanique et Interactions (MI)",2021
"5","1776242025600950","Formation initiale (hors apprentissage)","Mécanique et Interactions (MI)",2019
"5","1783101046509080","Formation initiale (hors apprentissage)","Mécanique et Interactions (MI)",2021
"5","1782327052505070","Sous contrat de professionalisation","Mécanique et Interactions (MI)",2019
"5","1776693137616810","Sous contrat d'apprentissage","Eau et Génie Civil (EGC - apprentissage)",2020
"5","1783298114692280","Formation initiale (hors apprentissage)","Informatique et Gestion (IG)",2021
"5","1776242171172240","Formation initiale (hors apprentissage)","Microélectronique Et Automatique (MEA)",2019
"5","1767472960852670","Formation initiale (hors apprentissage)","Informatique et Gestion (IG)",2019
"5","1782650036385480","Formation initiale (hors apprentissage)","Informatique et Gestion (IG)",2019
"5","1789312716672770","Formation initiale (hors apprentissage)","Informatique et Gestion (IG)",2020
"5","1803013719173350","Formation initiale (hors apprentissage)","Informatique et Gestion (IG)",2021
"5","1775940934139300","Formation initiale (hors apprentissage)","Informatique et Gestion (IG)",2019
"5","1893834742486730","Formation initiale (hors apprentissage)","Microélectronique Et Automatique (MEA)",2019
"5","1782333711561350","Formation initiale (hors apprentissage)","Informatique et Gestion (IG)",2020
"5","1876106378886210","Formation initiale (hors apprentissage)","Microélectronique Et Automatique (MEA)",2020
"5","1789638170068160","Formation initiale (hors apprentissage)","Informatique et Gestion (IG)",2020
"5","1788860496593440","Formation initiale (hors apprentissage)","Matériaux (MAT)",2020
"5","1794635334218640","Formation initiale (hors apprentissage)","Informatique et Gestion (IG)",2020
"5","1899021951072370","Formation initiale (hors apprentissage)","Informatique et Gestion (IG)",2021
"5","1875270221871270","Formation initiale (hors apprentissage)","Sciences et Technologies de l'Eau (STE)",2020
"5","1767828041541670","Formation initiale (hors apprentissage)","Sciences et Technologies de l'Eau (STE)",2019
"5","1827085733230460","Sous contrat d'apprentissage","Informatique et Gestion (IG)",2021
"5","1788692293100110","Formation initiale (hors apprentissage)","Mécanique et Interactions (MI)",2019
"6","1877094908161080","Sous contrat de professionalisation","Matériaux (MAT)",2021
"6","1788522987549900","Sous contrat de professionalisation","Mécanique et Interactions (MI)",2022
"6","1875368398704990","Formation initiale (hors apprentissage)","Mécanique et Interactions (MI)",2020
"6","1789638166758090","Formation initiale (hors apprentissage)","Mécanique et Interactions (MI)",2021
"6","1883495518818740","Formation initiale (hors apprentissage)","Mécanique et Interactions (MI)",2022
"6","1789471952345730","Formation initiale (hors apprentissage)","Mécanique et Interactions (MI)",2022
"6","1875955534469790","Formation initiale (hors apprentissage)","Mécanique et Interactions (MI)",2022
"6","1857617044266120","Formation initiale (hors apprentissage)","Sciences et Technologies de l'Eau (STE)",2020
"6","1782520393235650","Sous contrat de professionalisation","Mécanique et Interactions (MI)",2022
"6","1793784710212640","Sous contrat de professionalisation","Sciences et Technologies de l'Eau (STE)",2022
"6","1793841807785750","Formation initiale (hors apprentissage)","Mécanique et Interactions (MI)",2022
"6","1898759976265950","Formation initiale (hors apprentissage)","Mécanique et Interactions (MI)",2021
"6","1819801253570700","Formation initiale (hors apprentissage)","Mécanique et Interactions (MI)",2022
"6","1896056151835160","Sous contrat de professionalisation","Mécanique et Interactions (MI)",2022
"6","1783106098956790","Formation initiale (hors apprentissage)","Sciences et Technologies de l'Eau (STE)",2020
"6","1782332270607280","Sous contrat de professionalisation","Mécanique et Interactions (MI)",2021
"6","1798760313495600","Formation initiale (hors apprentissage)","Mécanique et Interactions (MI)",2021
"6","1788581261637610","Formation initiale (hors apprentissage)","Matériaux (MAT)",2020
"6","1768183587378060","Formation initiale (hors apprentissage)","Matériaux (MAT)",2020
"6","1789030743229360","Formation initiale (hors apprentissage)","Matériaux (MAT)",2021
"6","1883049319341770","Formation initiale (hors apprentissage)","Matériaux (MAT)",2022
"6","1789420509162880","Sous contrat de professionalisation","Microélectronique Et Automatique (MEA)",2022
"6","1876615343182110","Formation initiale (hors apprentissage)","Informatique et Gestion (IG)",2022
"6","1882333150793200","Formation initiale (hors apprentissage)","Matériaux (MAT)",2022
"6","1893808520575880","Formation initiale (hors apprentissage)","Matériaux (MAT)",2021
"6","1759195102887890","Sous contrat d'apprentissage","Génie Biologique et Agroalimentaires (GBA)",2020
"6","1767558567645300","Sous contrat de professionalisation","Matériaux (MAT)",2022
"6","1782464489811800","Formation initiale (hors apprentissage)","Microélectronique Et Automatique (MEA)",2021
"6","1788753667079730","Formation initiale (hors apprentissage)","Microélectronique Et Automatique (MEA)",2021
"6","1782921283593340","Formation initiale (hors apprentissage)","Matériaux (MAT)",2022
"6","1782464424713140","Formation initiale (hors apprentissage)","Matériaux (MAT)",2020
"6","1782332208663190","Sous contrat d'apprentissage","Systèmes Embarqués (SE - apprentissage)",2021
"6","1788753722243030","Formation initiale (hors apprentissage)","Matériaux (MAT)",2020
"6","1789312825527950","Formation initiale (hors apprentissage)","Matériaux (MAT)",2020
"6","1775272953825670","Formation initiale (hors apprentissage)","Microélectronique Et Automatique (MEA)",2021
"6","1777139261206070","Formation initiale (hors apprentissage)","Microélectronique Et Automatique (MEA)",2021
"6","1783483881593000","Sous contrat de professionalisation","Sciences et Technologies de l'Eau (STE)",2022
"6","1894775274186880","Sous contrat d'apprentissage","Eau et Génie Civil (EGC - apprentissage)",2022
"6","1788860552721350","Formation initiale (hors apprentissage)","Matériaux (MAT)",2020
"6","1793784713791570","Formation initiale (hors apprentissage)","Informatique et Gestion (IG)",2022
"6","1768549611635210","Sous contrat d'apprentissage","Systèmes Embarqués (SE - apprentissage)",2021
"6","1783429211782520","Sous contrat d'apprentissage","Eau et Génie Civil (EGC - apprentissage)",2022
"6","1793841749711960","Sous contrat d'apprentissage","Systèmes Embarqués (SE - apprentissage)",2021
"6","1788522818395750","Formation initiale (hors apprentissage)","Microélectronique Et Automatique (MEA)",2021
"6","1788410726730790","Formation initiale (hors apprentissage)","Microélectronique Et Automatique (MEA)",2020
"6","1776693136858900","Sous contrat d'apprentissage","Sciences et Technologies de l'Eau (STE)",2022
"6","1776392098753810","Formation initiale (hors apprentissage)","Sciences et Technologies de l'Eau (STE)",2022
"6","1789312887151270","Sous contrat d'apprentissage","Eau et Génie Civil (EGC - apprentissage)",2020
"6","1758523041000500","Formation initiale (hors apprentissage)","Sciences et Technologies de l'Eau (STE)",2022
"6","1776915174226700","Sous contrat de professionalisation","Sciences et Technologies de l'Eau (STE)",2021
"6","1788410670097540","Formation initiale (hors apprentissage)","Matériaux (MAT)",2021
"6","1783049864940510","Formation initiale (hors apprentissage)","Génie Biologique et Agroalimentaires (GBA)",2020
"6","1783049866242220","Formation initiale (hors apprentissage)","Génie Biologique et Agroalimentaires (GBA)",2022
"6","1798487086321680","Sous contrat de professionalisation","Sciences et Technologies de l'Eau (STE)",2022
"6","1767828038717650","Sous contrat de professionalisation","Sciences et Technologies de l'Eau (STE)",2022
"6","1776690246603470","Formation initiale (hors apprentissage)","Génie Biologique et Agroalimentaires (GBA)",2022
"6","1888691983170700","Sous contrat d'apprentissage","Eau et Génie Civil (EGC - apprentissage)",2022
"6","1817047783382280","Sous contrat d'apprentissage","Eau et Génie Civil (EGC - apprentissage)",2022
"6","1793784759342420","Sous contrat d'apprentissage","Eau et Génie Civil (EGC - apprentissage)",2021
"6","1775874372476520","Formation initiale (hors apprentissage)","Microélectronique Et Automatique (MEA)",2020
"6","1776167055017630","Sous contrat de professionalisation","Génie Biologique et Agroalimentaires (GBA)",2020
"6","47712125471966","Formation initiale (hors apprentissage)","Mécanique et Interactions (MI)",2022
"6","1767189237564080","Formation initiale (hors apprentissage)","Génie Biologique et Agroalimentaires (GBA)",2021
"6","1767558385274970","Formation initiale (hors apprentissage)","Informatique et Gestion (IG)",2020
"6","1767918585744120","Formation initiale (hors apprentissage)","Génie Biologique et Agroalimentaires (GBA)",2021
"6","1776621626696670","Formation initiale (hors apprentissage)","Informatique et Gestion (IG)",2021
"6","1875495945591220","Formation initiale (hors apprentissage)","Génie Biologique et Agroalimentaires (GBA)",2021
"6","1768549960161460","Formation initiale (hors apprentissage)","Mécanique et Interactions (MI)",2022
"6","1782338205765760","Formation initiale (hors apprentissage)","Matériaux (MAT)",2021
"6","1794628360740710","Formation initiale (hors apprentissage)","Génie Biologique et Agroalimentaires (GBA)",2020
"6","1783103733628220","Sous contrat de professionalisation","Génie Biologique et Agroalimentaires (GBA)",2021
"6","1783165143274690","Formation initiale (hors apprentissage)","Informatique et Gestion (IG)",2020
"6","1783101035627220","Sous contrat de professionalisation","Génie Biologique et Agroalimentaires (GBA)",2022
"6","1766816841421730","Formation initiale (hors apprentissage)","Informatique et Gestion (IG)",2020
"6","1782326986482810","Formation initiale (hors apprentissage)","Génie Biologique et Agroalimentaires (GBA)",2021
"6","1783100914527120","Formation initiale (hors apprentissage)","Génie Biologique et Agroalimentaires (GBA)",2021
"6","1793841850404150","Formation initiale (hors apprentissage)","Matériaux (MAT)",2022
"6","1776615967624050","Sous contrat de professionalisation","Génie Biologique et Agroalimentaires (GBA)",2021
"6","1776091807833230","Formation initiale (hors apprentissage)","Génie Biologique et Agroalimentaires (GBA)",2021
"6","1782332281044560","Formation initiale (hors apprentissage)","Informatique et Gestion (IG)",2020
"6","1793886666618870","Formation initiale (hors apprentissage)","Génie Biologique et Agroalimentaires (GBA)",2021
"6","1768550499574310","Formation initiale (hors apprentissage)","Informatique et Gestion (IG)",2022
"6","1793841753786830","Formation initiale (hors apprentissage)","Mécanique et Interactions (MI)",2022
"6","1856804520498890","Formation initiale (hors apprentissage)","Génie Biologique et Agroalimentaires (GBA)",2020
"6","1783045765966630","Formation initiale (hors apprentissage)","Génie Biologique et Agroalimentaires (GBA)",2021
"6","1783036913564170","Sous contrat de professionalisation","Génie Biologique et Agroalimentaires (GBA)",2020
"6","1903005388776860","Formation initiale (hors apprentissage)","Génie Biologique et Agroalimentaires (GBA)",2021
"6","1799018776137710","Sous contrat de professionalisation","Génie Biologique et Agroalimentaires (GBA)",2021
"6","1888769130898010","Formation initiale (hors apprentissage)","Génie Biologique et Agroalimentaires (GBA)",2021
"6","1775414009005030","Formation initiale (hors apprentissage)","Génie Biologique et Agroalimentaires (GBA)",2022
"6","1788692187750670","Formation initiale (hors apprentissage)","Mécanique et Interactions (MI)",2022
"6","1794193640473770","Sous contrat de professionalisation","Génie Biologique et Agroalimentaires (GBA)",2022
"6","1788410326946400","Formation initiale (hors apprentissage)","Génie Biologique et Agroalimentaires (GBA)",2022
"6","1767194049189820","Formation initiale (hors apprentissage)","Génie Biologique et Agroalimentaires (GBA)",2022
"6","1783239889874180","Formation initiale (hors apprentissage)","Génie Biologique et Agroalimentaires (GBA)",2020
"6","1868316566164700","Formation initiale (hors apprentissage)","Informatique et Gestion (IG)",2020
"6","1788686096893490","Formation initiale (hors apprentissage)","Génie Biologique et Agroalimentaires (GBA)",2020
"6","1775955957977140","Sous contrat de professionalisation","Génie Biologique et Agroalimentaires (GBA)",2020
"6","1793786763733010","Formation initiale (hors apprentissage)","Mécanique et Interactions (MI)",2022
"6","1899261168591870","Sous contrat d'apprentissage","Systèmes Embarqués (SE - apprentissage)",2020
"6","1775265347726000","Sous contrat de professionalisation","Génie Biologique et Agroalimentaires (GBA)",2020
"6","60205999132796","Formation initiale (hors apprentissage)","Informatique et Gestion (IG)",2022
"6","1776695376937730","Formation initiale (hors apprentissage)","Génie Biologique et Agroalimentaires (GBA)",2021
"6","1913884933538010","Formation initiale (hors apprentissage)","Sciences et Technologies de l'Eau (STE)",2022
"6","1794680868627280","Sous contrat d'apprentissage","Systèmes Embarqués (SE - apprentissage)",2020
"6","1794332466676110","Formation initiale (hors apprentissage)","Mécanique et Interactions (MI)",2022
"6","1876106416468640","Formation initiale (hors apprentissage)","Microélectronique Et Automatique (MEA)",2022
"6","1767190070685740","Sous contrat d'apprentissage","Eau et Génie Civil (EGC - apprentissage)",2022
"6","1793841897918010","Sous contrat d'apprentissage","Eau et Génie Civil (EGC - apprentissage)",2021
"6","1799018775733650","Sous contrat d'apprentissage","Eau et Génie Civil (EGC - apprentissage)",2022
"6","1783429139858020","Formation initiale (hors apprentissage)","Sciences et Technologies de l'Eau (STE)",2022
"6","1782917235022370","Formation initiale (hors apprentissage)","Mécanique et Interactions (MI)",2022
"6","1767190160340410","Sous contrat d'apprentissage","Eau et Génie Civil (EGC - apprentissage)",2020
"6","1788516818654960","Sous contrat d'apprentissage","Eau et Génie Civil (EGC - apprentissage)",2020
"6","1783049680086410","Formation initiale (hors apprentissage)","Matériaux (MAT)",2021
"6","1782782059962560","Sous contrat de professionalisation","Génie Biologique et Agroalimentaires (GBA)",2020
"6","1783297923325090","Formation initiale (hors apprentissage)","Informatique et Gestion (IG)",2022
"6","1789743836670460","Formation initiale (hors apprentissage)","Informatique et Gestion (IG)",2020
"6","1783551797797200","Sous contrat d'apprentissage","Eau et Génie Civil (EGC - apprentissage)",2020
"6","1789751529102610","Formation initiale (hors apprentissage)","Microélectronique Et Automatique (MEA)",2020
"6","1788460149544450","Sous contrat d'apprentissage","Eau et Génie Civil (EGC - apprentissage)",2020
"6","1768183496273810","Formation initiale (hors apprentissage)","Informatique et Gestion (IG)",2020
"6","1782921218686600","Sous contrat d'apprentissage","Mécanique Structures Industrielles (MSI - apprentissage)",2020
"6","1882335760456850","Formation initiale (hors apprentissage)","Informatique et Gestion (IG)",2021
"6","1783165151574090","Formation initiale (hors apprentissage)","Informatique et Gestion (IG)",2020
"6","1775873539752900","Formation initiale (hors apprentissage)","Informatique et Gestion (IG)",2020
"6","1768549888396460","Sous contrat d'apprentissage","Eau et Génie Civil (EGC - apprentissage)",2022
"6","1776107021330320","Formation initiale (hors apprentissage)","Informatique et Gestion (IG)",2020
"6","1882522578241470","Formation initiale (hors apprentissage)","Informatique et Gestion (IG)",2020
"6","1767838787712970","Formation initiale (hors apprentissage)","Informatique et Gestion (IG)",2021
"6","1788410960407410","Sous contrat d'apprentissage","Eau et Génie Civil (EGC - apprentissage)",2022
"6","1775270642923870","Formation initiale (hors apprentissage)","Informatique et Gestion (IG)",2020
"6","1798714174619490","Sous contrat d'apprentissage","Eau et Génie Civil (EGC - apprentissage)",2022
"6","1788910985230730","Sous contrat d'apprentissage","Eau et Génie Civil (EGC - apprentissage)",2022
"6","1783230237483100","Sous contrat d'apprentissage","Eau et Génie Civil (EGC - apprentissage)",2022
"6","1776177653526070","Formation initiale (hors apprentissage)","Microélectronique Et Automatique (MEA)",2020
"6","1883678675918150","Sous contrat de professionalisation","Mécanique et Interactions (MI)",2020
"6","1775427164460220","Sous contrat d'apprentissage","Systèmes Embarqués (SE - apprentissage)",2021
"6","1994332188505840","Formation initiale (hors apprentissage)","Matériaux (MAT)",2020
"6","1776166991759020","Formation initiale (hors apprentissage)","Microélectronique Et Automatique (MEA)",2021
"6","1775955961860540","Formation initiale (hors apprentissage)","Génie Biologique et Agroalimentaires (GBA)",2022
"6","1777070305840640","Formation initiale (hors apprentissage)","Microélectronique Et Automatique (MEA)",2022
"6","1888802866345600","Formation initiale (hors apprentissage)","Microélectronique Et Automatique (MEA)",2021
"6","1768549617933890","Sous contrat d'apprentissage","Systèmes Embarqués (SE - apprentissage)",2021
"6","1798487266210660","Formation initiale (hors apprentissage)","Microélectronique Et Automatique (MEA)",2022
"6","1802929765219250","Sous contrat d'apprentissage","Eau et Génie Civil (EGC - apprentissage)",2020
"6","1767473044458750","Formation initiale (hors apprentissage)","Microélectronique Et Automatique (MEA)",2020
"6","1788410955870170","Formation initiale (hors apprentissage)","Matériaux (MAT)",2021
"6","1876052182501930","Sous contrat de professionalisation","Génie Biologique et Agroalimentaires (GBA)",2021
"6","1768367355289050","Formation initiale (hors apprentissage)","Informatique et Gestion (IG)",2021
"6","1767362688988250","Sous contrat d'apprentissage","Eau et Génie Civil (EGC - apprentissage)",2020
"6","1775955964081440","Sous contrat d'apprentissage","Eau et Génie Civil (EGC - apprentissage)",2021
"6","1782593075288160","Formation initiale (hors apprentissage)","Matériaux (MAT)",2022
"6","1788409475662410","Sous contrat de professionalisation","Génie Biologique et Agroalimentaires (GBA)",2020
"6","1810544163800990","Formation initiale (hors apprentissage)","Matériaux (MAT)",2021
"6","1789357194441510","Formation initiale (hors apprentissage)","Matériaux (MAT)",2022
