"identifiant","remuneration_annuelle_brute","sexe","date_diplome","filiere","nationalite_francaise","nationalite","prime","remuneration_prime","remuneration_annuelle_brute_hors_prime_premier_emploi","prime_premier_emploi","remuneration_annuelle_brute_avec_prime_premier_emploi","nationalite_grouped"
"1889078477991120",34590,"Homme",2018,"MSI-app","Oui","1","Oui",38230,NA,"",NA,"1"
"1783872056297040",32000,"Homme",2018,"MSI-app","Oui","1","Oui",35000,NA,"",NA,"1"
"1975984438440340",28680,"Homme",2018,"IG","Oui","1","Oui",30500,31000,"Oui",31000,"1"
"1875223270772020",32000,"Femme",2019,"MI","Oui","1","Oui",32500,NA,"",NA,"1"
"1888522868716760",30000,"Homme",2019,"GBA","Oui","1","Oui",30000,NA,"",NA,"1"
"1788516646087770",31000,"Femme",2019,"STE","Oui","1","Oui",31000,NA,"",NA,"1"
"1789471952423160",27972,"Homme",2019,"EGC-app","Oui","1","Oui",45337,NA,"",NA,"1"
"1883100908836360",31000,"Femme",2019,"MAT","Oui","1","Non",31000,NA,"",NA,"1"
"1782332207332620",28000,"Homme",2019,"STE","Oui","1","Non",28000,NA,"",NA,"1"
"1789582941937980",33000,"Homme",2019,"EGC-app","Oui","1","Non",33000,NA,"",NA,"1"
"1782725664432940",29000,"Homme",2019,"IG","Oui","1","Oui",31000,NA,"",NA,"1"
"1875984430056970",35000,"Homme",2019,"IG","Oui","1","Oui",35350,NA,"",NA,"1"
"1789078905062820",34000,"Homme",2019,"SE-app","Oui","1","Oui",36000,NA,"",NA,"1"
"1775413863782950",30000,"Femme",2019,"GBA","Oui","1","Non",30000,NA,"",NA,"1"
"1888410491726700",26000,"Homme",2019,"STE","Oui","1","Non",26000,NA,"",NA,"1"
"1867911690864000",33000,"Femme",2019,"IG","Oui","1","Non",33000,NA,"",NA,"1"
"1789142472013410",32300,"Femme",2017,"GBA","Oui","1","Oui",35000,23000,"Oui",25000,"1"
"1794190811735260",35000,"Homme",2018,"STE","Oui","1","Oui",35000,NA,"",NA,"1"
"1883100619099510",20640,"Femme",2019,"EGC-app","Oui","1","Oui",20640,NA,"",NA,"1"
"1783292875420920",27600,"Femme",2019,"EGC-app","Oui","1","Non",27600,NA,"",NA,"1"
"1857545765882860",36700,"Femme",2017,"MI","Oui","1","Oui",40000,NA,"",NA,"1"
"1882427795866150",50000,"Homme",2017,"MI","Oui","1","Oui",50000,NA,"",NA,"1"
"1889582942000510",42000,"Homme",2018,"IG","Oui","1","Oui",44000,NA,"",NA,"1"
"1788746969269860",30000,"Homme",2019,"MI","Oui","1","Non",30000,NA,"",NA,"1"
"1894539524659250",30000,"Homme",2019,"MI","Oui","1","Oui",30000,NA,"",NA,"1"
"1776091970486140",26400,"Femme",2017,"STE","Oui","1","Non",26400,NA,"",NA,"1"
"1798575367830360",32000,"Femme",2017,"STE","Oui","1","Oui",40000,NA,"Non",NA,"1"
"1899265678708010",25152,"Homme",2018,"STE","","1","Oui",28000,NA,"",NA,"1"
"1783551915744310",32400,"Homme",2019,"EGC-app","Oui","1","Oui",37000,NA,"",NA,"1"
"1888999254208820",30000,"Homme",2018,"STE","Oui","1","Oui",33000,24000,"Oui",32000,"1"
"1783100847843560",42000,"Homme",2017,"MEA","Oui","1","Oui",54000,NA,"",NA,"1"
"1789312778834990",33600,"Homme",2019,"MEA","Oui","1","Non",33600,NA,"",NA,"1"
"1794440656453640",39000,"Homme",2019,"MEA","Non","25","Oui",43000,NA,"",NA,"25"
"1868325762599550",31000,"Homme",2019,"MEA","Oui","1","Non",31000,NA,"",NA,"1"
"1982392476743810",32000,"Homme",2017,"MAT","Oui","1","Non",32000,NA,"",NA,"1"
"1793841652694300",27600,"Homme",2017,"EGC-app","Oui","1","Oui",30000,NA,"",NA,"1"
"1768989176072360",23000,"Homme",2018,"GBA","Oui","1","Oui",23000,NA,"",NA,"1"
"1789246176479960",28000,"Femme",2018,"GBA","Oui","1","Oui",29000,NA,"",NA,"1"
"1788410837886360",34000,"Homme",2018,"MEA","Oui","1","Oui",36000,NA,"",NA,"1"
"1888492771396300",26400,"Femme",2018,"GBA","Oui","1","Oui",28600,NA,"",NA,"1"
"1868325745140740",31800,"Homme",2019,"MEA","Oui","1","Oui",35616,NA,"",NA,"1"
"1793840345992890",30000,"Homme",2017,"GBA","Oui","1","Oui",34000,23000,"Non",23000,"1"
"1888410497108680",27000,"Homme",2018,"GBA","Oui","1","Oui",32000,NA,"",NA,"1"
"1782714542276590",37500,"Homme",2018,"SE-app","Oui","1","Oui",39350,33500,"Oui",34500,"1"
"1776551868409820",38000,"Homme",2018,"MEA","Oui","1","Non",38000,NA,"",NA,"1"
"1788692236175060",39000,"Homme",2017,"SE-app","Oui","1","Oui",40500,35000,"Non",35000,"1"
"1789359239744150",31000,"Femme",2018,"MAT","Oui","1","Oui",32500,NA,"",NA,"1"
"1776167133958720",26000,"Femme",2018,"GBA","Oui","1","Non",26000,22800,"Oui",25200,"1"
"1789357296484900",50000,"Homme",2017,"MEA","Oui","1","Non",50000,32000,"Oui",36000,"1"
"1782529475010210",35700,"Homme",2018,"MI","Oui","1","Oui",40000,NA,"",NA,"1"
"1876167130217630",24000,"Femme",2017,"GBA","Oui","1","Non",24000,NA,"",NA,"1"
"1776102348808040",24000,"Femme",2018,"GBA","Oui","1","Oui",24000,NA,"",NA,"1"
"1793838351516860",34000,"Femme",2018,"IG","Oui","1","Non",34000,NA,"",NA,"1"
"1775265194974630",25200,"Femme",2017,"EGC-app","Oui","1","Oui",27700,NA,"",NA,"1"
"1813918516436060",40000,"Homme",2017,"IG","Non","25","Non",40000,NA,"",NA,"25"
"1783165024759010",32000,"Homme",2017,"IG","Non","Autre","Oui",34000,NA,"",NA,"Autre"
"1894339125672520",24000,"Femme",2019,"STE","Oui","1","Oui",24000,NA,"",NA,"1"
"1788460267278050",27000,"Homme",2017,"STE","Oui","1","Oui",29250,NA,"",NA,"1"
"1788516594605390",31200,"Femme",2017,"STE","Oui","1","Non",31200,22000,"Non",22000,"1"
"1810745985680950",40000,"Homme",2017,"IG","Oui","1","Non",40000,NA,"",NA,"1"
"1889078740237240",41000,"Homme",2018,"SE-app","Oui","1","Oui",41000,NA,"",NA,"1"
"1782332412252700",32500,"Homme",2018,"MAT","Oui","1","Non",32500,NA,"",NA,"1"
"1888921829183320",33000,"Femme",2018,"MAT","Oui","1","Non",33000,NA,"",NA,"1"
"1789248241480200",32000,"Femme",2017,"MAT","Oui","1","Oui",32000,NA,"",NA,"1"
"1793784667152000",32000,"Homme",2019,"MEA","Oui","1","Oui",34000,NA,"",NA,"1"
"1889055155785890",26400,"Femme",2019,"GBA","Oui","1","Oui",30600,NA,"",NA,"1"
"1776170138846650",42000,"Homme",2017,"STE","Oui","1","Oui",45000,NA,"",NA,"1"
"1794236757785800",36000,"Femme",2018,"MI","Oui","1","Non",36000,NA,"",NA,"1"
"1798575320242150",33400,"Femme",2017,"MAT","Oui","1","Non",33400,NA,"",NA,"1"
"1875984437307820",23660,"Homme",2019,"MSI-app","Oui","1","Oui",24160,NA,"",NA,"1"
"1899265683175340",35000,"Homme",2017,"MAT","Oui","1","Oui",40000,29000,"Oui",33000,"1"
"1789139118785300",40000,"Homme",2018,"MSI-app","Oui","1","Oui",45000,NA,"",NA,"1"
"1876843909835070",20000,"Homme",2017,"MAT","Non","8","Oui",25000,5100,"Non",5100,"8"
"1819886037906150",28000,"Homme",2019,"GBA","Oui","1","Non",28000,NA,"",NA,"1"
"1789078741990600",32000,"Femme",2019,"GBA","Oui","1","Oui",33333,NA,"",NA,"1"
"1803247967074530",30000,"Femme",2018,"GBA","Oui","1","Oui",34000,NA,"",NA,"1"
"1767820850545880",32000,"Femme",2017,"STE","Oui","1","Oui",33500,NA,"",NA,"1"
"1776541210122180",41000,"Femme",2017,"MI","Non","25","Oui",41000,38000,"Non",38000,"25"
"1783483939350040",32500,"Femme",2018,"GBA","Oui","1","Oui",39000,NA,"",NA,"1"
"1782921219908730",33600,"Homme",2018,"MEA","Oui","1","Oui",40000,NA,"",NA,"1"
"1868325744690540",51600,"Homme",2017,"SE-app","Oui","1","Oui",61000,NA,"",NA,"1"
"1783488198582660",30000,"Femme",2018,"GBA","Oui","1","Oui",40000,NA,"",NA,"1"
"1888404484035300",27400,"Homme",2017,"STE","Oui","1","Non",27400,27000,"Non",27000,"1"
"1783116544067800",28980,"Femme",2018,"GBA","Oui","1","Oui",34000,NA,"",NA,"1"
"1899265670234830",31000,"Homme",2019,"MAT","Oui","1","Non",31000,NA,"",NA,"1"
"1789365008353440",37000,"Femme",2019,"GBA","Oui","1","Oui",37000,NA,"",NA,"1"
"1782327051767720",24500,"Homme",2018,"STE","Oui","1","Oui",49000,NA,"",NA,"1"
"1788410893486840",36000,"Femme",2017,"GBA","Oui","1","Oui",40000,29000,"Oui",29000,"1"
"1767472863462420",20400,"Homme",2019,"IG","Oui","1","Non",20400,NA,"",NA,"1"
"1798528980861790",29500,"Homme",2017,"GBA","Oui","1","Oui",32000,NA,"Non",NA,"1"
"1788970928119790",37500,"Homme",2017,"GBA","Oui","1","Oui",41500,25000,"Oui",31500,"1"
"1768549874921600",45000,"Homme",2018,"IG","Oui","1","Oui",60000,NA,"",NA,"1"
"1783101041459560",38000,"Femme",2018,"MEA","Non","35","Oui",45000,NA,"",NA,"35"
"1810270661048860",29880,"Homme",2017,"MEA","Non","Autre","Oui",34000,NA,"",NA,"Autre"
"1868316566701450",33000,"Homme",2018,"MAT","Oui","1","Non",33000,NA,"",NA,"1"
"1767472953470000",32000,"Homme",2019,"STE","Oui","1","Oui",38000,33000,"Non",33000,"1"
"1875713102128940",31992,"Homme",2020,"MEA","Oui","1","Non",31992,NA,"",NA,"1"
"1793838444568620",29600,"Femme",2018,"SE-app","Oui","1","Non",29600,NA,"",NA,"1"
"1883483938739290",34000,"Femme",2018,"GBA","Oui","1","Oui",36700,32000,"Non",32000,"1"
"1875874675172920",38000,"Femme",2020,"IG","Oui","1","Non",38000,NA,"",NA,"1"
"1757599424478080",42000,"Homme",2018,"IG","Oui","1","Non",42000,32000,"Oui",34000,"1"
"1783551852318610",32400,"Homme",2019,"EGC-app","Oui","1","Oui",42000,NA,"",NA,"1"
"1788520668264870",35000,"Homme",2018,"MSI-app","Oui","1","Oui",37000,NA,"",NA,"1"
"1789078790542930",32000,"Homme",2020,"MSI-app","Oui","1","Non",32000,NA,"",NA,"1"
"1882855136325960",40615,"Femme",2018,"GBA","Oui","1","Oui",46000,NA,"",NA,"1"
"1789086607195970",32400,"Homme",2018,"MAT","Oui","1","Oui",33400,NA,"",NA,"1"
"1782455254024230",31140,"Femme",2019,"STE","Oui","1","Oui",31140,NA,"",NA,"1"
"1782921165310560",36000,"Homme",2018,"MSI-app","Oui","1","Oui",38000,NA,"",NA,"1"
"1783100970982130",39000,"Femme",2018,"MSI-app","Oui","1","Oui",39000,NA,"",NA,"1"
"1899261155690210",31000,"Homme",2018,"MI","Oui","1","Non",31000,NA,"",NA,"1"
"1893989900675130",30400,"Femme",2018,"GBA","Oui","1","Oui",37000,NA,"",NA,"1"
"1810746057914990",37000,"Homme",2018,"MSI-app","Oui","1","Oui",42000,32000,"Oui",35000,"1"
"1882327051767680",30870,"Homme",2018,"STE","Oui","1","Oui",33442,NA,"",NA,"1"
"1883100619939750",36000,"Homme",2018,"MSI-app","Oui","1","Oui",45000,NA,"",NA,"1"
"1788581262220530",38000,"Homme",2018,"MI","Oui","1","Oui",43000,NA,"",NA,"1"
"1794190861380290",34450,"Homme",2018,"STE","Oui","1","Oui",36500,NA,"",NA,"1"
"1776102425630910",37000,"Homme",2020,"MI","Oui","1","Oui",40000,NA,"",NA,"1"
"1883100972924090",32000,"Femme",2019,"MAT","Oui","1","Non",32000,NA,"",NA,"1"
"1888921834788190",33600,"Femme",2018,"MAT","Oui","1","Non",33600,NA,"",NA,"1"
"1783483814255390",24000,"Homme",2018,"STE","Oui","1","Oui",32500,14400,"Non",14400,"1"
"1783101103624550",26100,"Femme",2018,"GBA","Oui","1","Non",26100,22800,"Oui",25200,"1"
"1888993547043190",30500,"Homme",2018,"STE","Oui","1","Oui",33000,24000,"Oui",28000,"1"
"1789416415933530",37500,"Femme",2018,"GBA","Oui","1","Oui",45000,25000,"Non",25000,"1"
"1783101100968040",26400,"Femme",2018,"GBA","Oui","1","Non",26400,25200,"Oui",27600,"1"
"1799420084850990",30000,"Femme",2019,"STE","Oui","1","Oui",32500,26400,"Non",26400,"1"
"1894628095793630",36000,"Femme",2019,"GBA","Oui","1","Oui",40000,28000,"Oui",31000,"1"
"1975976736882070",28680,"Homme",2018,"IG","Oui","1","Oui",31070,29726,"Non",29726,"1"
"1768183421253110",40000,"Homme",2018,"MSI-app","Oui","1","Oui",43000,31000,"Non",31000,"1"
"1888769147945140",36000,"Femme",2020,"GBA","Oui","1","Non",36000,32000,"Oui",34600,"1"
"1882714377674040",37500,"Homme",2018,"SE-app","Oui","1","Oui",40000,33500,"Oui",34250,"1"
"1789078845339570",32500,"Homme",2019,"MAT","Oui","1","Oui",34500,35000,"Oui",45000,"1"
"1794779518157410",35000,"Homme",2019,"EGC-app","Oui","1","Non",35000,35000,"Oui",40000,"1"
"1776019537503010",37000,"Homme",2019,"MSI-app","Oui","1","Oui",40000,36000,"Non",36000,"1"
"1776695367281500",38000,"Homme",2020,"IG","Oui","1","Non",38000,38000,"Non",38000,"1"
"1789139063016260",45000,"Homme",2018,"MSI-app","Oui","1","Oui",48500,40000,"Non",40000,"1"
"1899261173133000",25154,"Homme",2018,"STE","Oui","1","Oui",25154,NA,"",NA,"1"
"1882421169245270",25300,"Homme",2020,"STE","Oui","1","Oui",28000,NA,"",NA,"1"
"1856803862955290",25800,"Femme",2019,"GBA","Oui","1","Non",25800,NA,"",NA,"1"
"1888486991617230",26400,"Femme",2018,"GBA","Oui","1","Oui",29600,NA,"",NA,"1"
"1782336060429990",26400,"Homme",2018,"SE-app","","1","Oui",31000,NA,"",NA,"1"
"1783551664006560",27500,"Homme",2018,"MEA","Oui","1","Non",27500,NA,"",NA,"1"
"1789582944674800",27600,"Homme",2019,"STE","Oui","1","Non",27600,NA,"",NA,"1"
"1788692348319420",28000,"Homme",2018,"EGC-app","Oui","1","Oui",30000,NA,"",NA,"1"
"1789246119735420",28800,"Femme",2019,"EGC-app","Oui","1","Oui",28800,NA,"",NA,"1"
"1889245695975650",28800,"Femme",2018,"GBA","Oui","1","Non",28800,NA,"",NA,"1"
"1788522924727860",29500,"Femme",2020,"GBA","Oui","1","Oui",32000,NA,"",NA,"1"
"1893840246313720",30000,"Homme",2019,"GBA","Oui","1","Oui",30000,NA,"",NA,"1"
"1794332623029410",30000,"Femme",2018,"GBA","Oui","1","Non",30000,NA,"",NA,"1"
"1910645988974310",30000,"Homme",2020,"MEA","Non","Autre","Non",30000,NA,"",NA,"Autre"
"1898752821718580",30000,"Homme",2018,"MSI-app","Oui","1","Non",30000,NA,"",NA,"1"
"1783045884698430",30600,"Femme",2018,"GBA","Oui","1","Oui",34150,NA,"",NA,"1"
"1788516878040780",30837,"Femme",2020,"GBA","Oui","1","Oui",30837,NA,"",NA,"1"
"1888410726730760",31000,"Homme",2020,"MEA","Oui","1","Oui",31500,NA,"",NA,"1"
"1788692301535520",31000,"Homme",2020,"MEA","Oui","1","Non",31000,NA,"",NA,"1"
"1867472475612550",31000,"Homme",2020,"MAT","Oui","1","Non",31000,NA,"",NA,"1"
"1783103406175100",31000,"Homme",2019,"MI","Oui","1","Oui",35000,NA,"",NA,"1"
"1889049466139250",31200,"Femme",2018,"STE","Oui","1","Oui",34000,NA,"",NA,"1"
"1799331613988590",32000,"Homme",2019,"MI","Oui","1","Oui",36000,NA,"",NA,"1"
"1775265356122080",32000,"Femme",2018,"GBA","Oui","1","Oui",32000,NA,"",NA,"1"
"1794581052286870",32000,"Femme",2018,"MAT","Oui","1","Oui",33000,NA,"",NA,"1"
"1793786618486010",32400,"Homme",2019,"MEA","Non","Autre","Non",32400,NA,"",NA,"Autre"
"1768367354514470",32650,"Homme",2019,"MEA","Oui","1","Oui",36000,NA,"",NA,"1"
"1775951500398160",33000,"Homme",2018,"MI","Oui","1","Non",33000,NA,"",NA,"1"
"1789078902192200",33000,"Homme",2019,"EGC-app","Oui","1","Oui",36000,NA,"",NA,"1"
"1893834520615310",33600,"Femme",2018,"MAT","Oui","1","Oui",36400,NA,"",NA,"1"
"1789078795547120",34800,"Homme",2020,"GBA","Oui","1","Oui",37700,NA,"",NA,"1"
"1888522614738880",35000,"Homme",2018,"GBA","Oui","1","Oui",37000,NA,"",NA,"1"
"1789078902192560",35000,"Homme",2020,"IG","Oui","1","Non",35000,NA,"",NA,"1"
"1782779292133910",35000,"Homme",2020,"SE-app","Oui","1","Non",35000,NA,"",NA,"1"
"1782911049579670",35000,"Homme",2020,"MEA","Oui","1","Non",35000,NA,"",NA,"1"
"1876502116047380",36000,"Homme",2019,"MSI-app","Oui","1","Oui",42000,NA,"",NA,"1"
"1783865938042470",36000,"Femme",2018,"STE","Oui","1","Non",36000,NA,"",NA,"1"
"1883558365383490",36000,"Homme",2020,"MEA","Oui","1","Oui",39000,NA,"",NA,"1"
"1788410109696550",36000,"Homme",2019,"GBA","Non","Autre","Non",36000,NA,"",NA,"Autre"
"1889250569455230",36000,"Femme",2018,"IG","Oui","1","Non",36000,NA,"",NA,"1"
"1782332280392690",36000,"Homme",2020,"MSI-app","Oui","1","Oui",40000,NA,"",NA,"1"
"1793993126148400",36000,"Homme",2020,"MSI-app","Oui","1","Non",36000,NA,"Oui",NA,"1"
"1876551793886810",37000,"Homme",2018,"MEA","Oui","1","Non",37000,NA,"",NA,"1"
"1794681067364090",37000,"Homme",2019,"MSI-app","Oui","1","Non",37000,NA,"",NA,"1"
"1777070232898030",37000,"Homme",2019,"MSI-app","Oui","1","Oui",46000,NA,"",NA,"1"
"1876019055553950",38000,"Homme",2019,"MEA","Oui","1","Oui",45000,NA,"",NA,"1"
"1789081085732110",38000,"Femme",2018,"MAT","Oui","1","Oui",40500,NA,"",NA,"1"
"1775411561766720",38000,"Femme",2018,"GBA","Oui","1","Oui",38000,NA,"",NA,"1"
"1788410839588040",38000,"Homme",2020,"MSI-app","Oui","1","Oui",45000,NA,"",NA,"1"
"1889049477591710",39000,"Femme",2018,"MAT","Oui","1","Oui",40950,NA,"",NA,"1"
"1889078478104380",40500,"Homme",2018,"IG","Oui","1","Oui",40500,NA,"",NA,"1"
"1889078740237230",41000,"Homme",2018,"SE-app","Oui","1","Oui",45000,NA,"",NA,"1"
"1789582942003070",44000,"Homme",2018,"IG","Oui","1","Oui",46500,NA,"",NA,"1"
"1777070169573770",50000,"Homme",2018,"MSI-app","Oui","1","Non",50000,NA,"",NA,"1"
"1793784715264040",37000,"Homme",2020,"EGC-app","Oui","1","Oui",43000,36000,"Oui",41000,"1"
"1888522868716750",34500,"Homme",2019,"GBA","Oui","1","Oui",34500,NA,"",NA,"1"
"1782457921547660",25800,"Femme",2020,"GBA","Oui","1","Non",25800,NA,"",NA,"1"
"1882781591862140",25000,"Homme",2019,"EGC-app","Oui","1","Oui",30000,NA,"",NA,"1"
"1794775548461870",30600,"Homme",2019,"MAT","Oui","1","Non",30600,NA,"",NA,"1"
"1793834946036290",30456,"Femme",2020,"GBA","Oui","1","Oui",33000,30456,"Oui",32000,"1"
"1793840404062510",30540,"Femme",2020,"GBA","Oui","1","Oui",36000,26400,"Non",26400,"1"
"1782338216762190",106800,"Femme",2020,"GBA","Oui","1","Non",106800,NA,"",NA,"1"
"1783298052833520",32000,"Homme",2020,"GBA","Oui","1","Oui",40000,NA,"Non",NA,"1"
"1766828308955400",43000,"Homme",2019,"MEA","Oui","1","Non",43000,NA,"",NA,"1"
"1889078477482330",35000,"Femme",2020,"IG","Oui","1","Oui",45000,NA,"",NA,"1"
"1775417148264790",55000,"Femme",2020,"IG","Non","8","Oui",65000,NA,"",NA,"8"
"1775875129282720",38000,"Femme",2020,"IG","Oui","1","Non",38000,NA,"",NA,"1"
"1782338151538610",29200,"Femme",2020,"IG","Oui","1","Oui",30500,NA,"",NA,"1"
"1798983085897380",36000,"Femme",2019,"GBA","Oui","1","Oui",42000,NA,"",NA,"1"
"1788524622250640",34000,"Femme",2020,"MAT","Oui","1","Oui",36000,NA,"",NA,"1"
"1988486997812560",34000,"Homme",2020,"MAT","Oui","1","Oui",34000,NA,"",NA,"1"
"1899261173183380",35000,"Homme",2019,"EGC-app","Oui","1","Oui",49000,NA,"",NA,"1"
"1875264073639880",60000,"Homme",2020,"MSI-app","Oui","1","Oui",60000,NA,"",NA,"1"
"1888410468693410",38000,"Homme",2020,"MSI-app","Oui","1","Non",38000,NA,"",NA,"1"
"1882529047249510",39000,"Homme",2019,"MEA","Oui","1","Oui",42000,NA,"",NA,"1"
"1888410486055440",28000,"Homme",2019,"STE","Oui","1","Oui",30000,24000,"Non",24000,"1"
"1794045563789280",29000,"Homme",2019,"STE","Oui","1","Oui",32000,NA,"",NA,"1"
"1789472016543610",40500,"Homme",2019,"MSI-app","Oui","1","Oui",45000,NA,"",NA,"1"
"1793784760866090",36950,"Homme",2020,"STE","Oui","1","Oui",36950,NA,"",NA,"1"
"1788409759288210",36000,"Femme",2021,"GBA","Oui","1","Non",36000,NA,"",NA,"1"
"1768376426442850",34000,"Femme",2021,"GBA","Oui","1","Non",34000,NA,"",NA,"1"
"1783174036632520",27600,"Femme",2021,"GBA","Oui","1","Oui",27600,NA,"",NA,"1"
"1782459753073150",27600,"Femme",2021,"GBA","Oui","1","Oui",33000,NA,"",NA,"1"
"1882714390998080",39000,"Homme",2021,"IG","Non","Autre","Non",39000,NA,"",NA,"Autre"
"1888769142990960",30462,"Femme",2021,"IG","Oui","1","Oui",33000,NA,"",NA,"1"
"1793846657417820",32000,"Homme",2021,"MAT","Oui","1","Non",32000,NA,"",NA,"1"
"1776551641969100",45000,"Homme",2021,"MAT","Oui","1","Non",45000,NA,"",NA,"1"
"1776106802172590",34200,"Homme",2021,"MAT","Oui","1","Oui",36500,NA,"",NA,"1"
"1793744601614180",32000,"Homme",2021,"MEA","Oui","1","Non",32000,NA,"",NA,"1"
"1788631458472780",38000,"Homme",2021,"MEA","Non","Autre","Non",38000,NA,"",NA,"Autre"
"1866827944275060",36500,"Homme",2021,"MEA","Oui","1","Oui",41000,NA,"",NA,"1"
"1794044510266070",33000,"Homme",2021,"MEA","Oui","1","Oui",35000,NA,"",NA,"1"
"1788524678870680",33000,"Femme",2021,"MEA","Oui","1","Non",33000,NA,"",NA,"1"
"1868453233229430",31000,"Homme",2021,"MEA","Oui","1","Oui",33000,NA,"",NA,"1"
"1767472767978110",33000,"Homme",2021,"MEA","Oui","1","Oui",37000,NA,"",NA,"1"
"1783551851050590",36000,"Homme",2021,"MI","Oui","1","Oui",36000,NA,"",NA,"1"
"1782333053477200",28500,"Femme",2021,"STE","Oui","1","Non",28500,NA,"",NA,"1"
"1788410166432400",25920,"Femme",2021,"STE","Oui","1","Non",25920,NA,"",NA,"1"
"1794332567082990",33000,"Femme",2021,"STE","Oui","1","Oui",36000,NA,"",NA,"1"
"1803013637715760",37000,"Homme",2021,"MSI-app","Oui","1","Oui",40000,NA,"",NA,"1"
"1883551376230820",30000,"Homme",2021,"STE","Oui","1","Oui",32500,NA,"",NA,"1"
"1882331852479650",29270,"Homme",2020,"SE-app","Oui","1","Non",29270,NA,"",NA,"1"
"1868316558156620",33000,"Homme",2019,"MEA","Oui","1","Oui",35500,NA,"",NA,"1"
"1783045949464470",32000,"Femme",2021,"SE-app","Oui","1","Oui",35000,NA,"",NA,"1"
"1888520668242630",30000,"Homme",2020,"MEA","Oui","1","Oui",31500,NA,"",NA,"1"
"1782910991646920",32160,"Homme",2021,"MEA","Oui","1","Oui",36840,NA,"",NA,"1"
"1775637644878360",32000,"Femme",2019,"MEA","Oui","1","Oui",32000,27000,"Oui",27000,"1"
"1775570469927360",36000,"Homme",2021,"STE","Oui","1","Oui",36000,NA,"",NA,"1"
"1889022599956220",18600,"Homme",2021,"STE","Oui","1","Non",18600,NA,"",NA,"1"
"1794036538541850",30000,"Homme",2021,"MEA","Oui","1","Oui",34000,NA,"",NA,"1"
"1788410785710950",49000,"Femme",2021,"MAT","Oui","1","Oui",54000,NA,"",NA,"1"
"1783483812298950",33000,"Homme",2020,"MAT","Oui","1","Oui",35000,20000,"Non",20000,"1"
"1783483816110900",27000,"Femme",2021,"STE","Oui","1","Oui",27900,NA,"",NA,"1"
"1776102353371470",28000,"Femme",2020,"MAT","Oui","1","Oui",29000,NA,"",NA,"1"
"1756804520498890",36000,"Femme",2020,"GBA","Oui","1","Oui",43000,NA,"",NA,"1"
"1889582686208820",12200,"Femme",2019,"MAT","Non","8","Oui",14280,45600,"Non",45600,"8"
"1789036384610740",28800,"Femme",2020,"GBA","Oui","1","Oui",36000,NA,"",NA,"1"
"1789078853684060",35750,"Femme",2021,"GBA","Oui","1","Oui",39650,NA,"",NA,"1"
"1899284120369520",36000,"Femme",2019,"GBA","Oui","1","Oui",41000,15000,"Oui",22000,"1"
"1776166912126060",21230,"Femme",2021,"GBA","Oui","1","Oui",23000,NA,"",NA,"1"
"1802769923781790",25980,"Femme",2021,"GBA","Oui","1","Oui",28145,NA,"",NA,"1"
"1882938862036800",43000,"Homme",2019,"MSI-app","Oui","1","Oui",48000,NA,"",NA,"1"
"1819885928311810",33600,"Homme",2021,"MAT","Oui","1","Non",33600,NA,"",NA,"1"
"1902766001480110",36000,"Femme",2020,"GBA","Oui","1","Oui",39000,NA,"",NA,"1"
"1794779469180750",36000,"Homme",2019,"EGC-app","Oui","1","Non",36000,33000,"Non",33000,"1"
"1893840016348920",39000,"Homme",2019,"SE-app","Oui","1","Non",39000,NA,"",NA,"1"
"1883551797797160",34800,"Homme",2020,"EGC-app","Oui","1","Oui",40000,NA,"",NA,"1"
"1813537911007110",36700,"Homme",2019,"GBA","Non","Autre","Oui",42000,NA,"",NA,"Autre"
"1882784181763240",37400,"Homme",2021,"MEA","Non","Autre","Oui",37400,NA,"",NA,"Autre"
"1788410902583140",30000,"Homme",2021,"EGC-app","Oui","1","Non",30000,NA,"",NA,"1"
"1789078681597330",42000,"Homme",2021,"IG","Oui","1","Oui",44000,NA,"",NA,"1"
"1910614048988820",32400,"Homme",2021,"EGC-app","Non","Autre","Oui",35600,NA,"",NA,"Autre"
"1788692302087030",35000,"Homme",2021,"IG","Oui","1","Non",35000,NA,"",NA,"1"
"1789412644210280",37000,"Homme",2021,"MSI-app","Oui","1","Oui",40000,NA,"",NA,"1"
"1776621786683810",30600,"Homme",2021,"MAT","Oui","1","Oui",32130,NA,"",NA,"1"
"1893741092333870",33000,"Homme",2020,"MEA","Oui","1","Non",33000,NA,"",NA,"1"
"1989312403857410",32000,"Homme",2020,"MEA","Oui","1","Non",32000,NA,"",NA,"1"
"1794539807203270",25560,"Homme",2021,"MEA","Oui","1","Non",25560,NA,"",NA,"1"
"1789139232012690",32000,"Femme",2020,"SE-app","Oui","1","Oui",36000,NA,"",NA,"1"
"1794539906653480",39000,"Homme",2019,"MEA","Oui","1","Non",39000,NA,"",NA,"1"
"1903247828409890",33000,"Femme",2021,"STE","Non","Autre","Oui",33000,NA,"",NA,"Autre"
"1816870333468000",31800,"Homme",2019,"STE","Oui","1","Oui",31800,NA,"",NA,"1"
"1789472008264120",38000,"Homme",2019,"EGC-app","Oui","1","Oui",41000,NA,"",NA,"1"
"#REF!",48000,"Homme",2020,"IG","Oui","1","Non",48000,38000,"Non",38000,"1"
"1882616008509500",39000,"Homme",2021,"IG","Oui","1","Oui",42000,NA,"",NA,"1"
"1767189237562980",34000,"Femme",2021,"IG","Oui","1","Non",NA,NA,"",NA,"1"
